Date,Home,Away,season,ML_Home,ML_Away,Win_Margin,market_home,market_away,model_home_prob,model_away_prob,edge_home,edge_away,home_won,bet_side,bet_edge,model_prob,entry_price,bet_won,opp_won,is_favorite,home_q1_pts,away_q1_pts,q1_diff_home,q1_diff_bet,est_q1_bet_price,est_q1_opp_price
2021-02-23,Cleveland Cavaliers,Atlanta Hawks,2020-21,270,-330,1,0.2702702702702703,0.7674418604651163,0.285,0.715,0.01472972972972969,-0.05244186046511634,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-23,Orlando Magic,Detroit Pistons,2020-21,-175,155,-12,0.6363636363636364,0.39215686274509803,0.499,0.501,-0.13736363636363635,0.10884313725490197,0,away,0.10884313725490197,0.501,0.39215686274509803,True,False,False,,,,,,
2021-02-23,New York Knicks,Golden State Warriors,2020-21,150,-170,-8,0.4,0.6296296296296297,0.4716,0.5284,0.0716,-0.10122962962962967,0,home,0.0716,0.4716,0.4,False,True,False,,,,,,
2021-02-23,Dallas Mavericks,Boston Celtics,2020-21,120,-140,3,0.45454545454545453,0.5833333333333334,0.4966,0.5034,0.042054545454545456,-0.07993333333333341,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-23,Brooklyn Nets,Sacramento Kings,2020-21,-250,210,9,0.7142857142857143,0.3225806451612903,0.6983,0.3017,-0.01598571428571427,-0.02088064516129029,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-23,Toronto Raptors,Philadelphia 76ers,2020-21,125,-145,-7,0.4444444444444444,0.5918367346938775,0.4859,0.5141,0.04145555555555558,-0.07773673469387754,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-23,Milwaukee Bucks,Minnesota Timberwolves,2020-21,-700,500,27,0.875,0.16666666666666666,0.763,0.237,-0.11199999999999999,0.07033333333333333,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-23,Denver Nuggets,Portland Trail Blazers,2020-21,-250,210,5,0.7142857142857143,0.3225806451612903,0.5544,0.4456,-0.1598857142857143,0.12301935483870968,1,away,0.12301935483870968,0.4456,0.3225806451612903,False,True,False,,,,,,
2021-02-23,LA Clippers,Washington Wizards,2020-21,-900,600,19,0.9,0.14285714285714285,0.707,0.293,-0.19300000000000006,0.15014285714285713,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-24,Utah Jazz,Los Angeles Lakers,2020-21,-400,330,25,0.8,0.23255813953488372,0.614,0.386,-0.18600000000000005,0.1534418604651163,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-24,Phoenix Suns,Charlotte Hornets,2020-21,-420,350,-3,0.8076923076923077,0.2222222222222222,0.6723,0.3277,-0.1353923076923077,0.10547777777777778,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-24,New Orleans Pelicans,Detroit Pistons,2020-21,-800,550,10,0.8888888888888888,0.15384615384615385,0.6361,0.3639,-0.25278888888888884,0.21005384615384615,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-24,Indiana Pacers,Golden State Warriors,2020-21,-135,115,-4,0.574468085106383,0.46511627906976744,0.5058,0.4942,-0.068668085106383,0.029083720930232537,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-24,Oklahoma City Thunder,San Antonio Spurs,2020-21,-110,-110,3,0.5238095238095238,0.5238095238095238,0.3388,0.6612,-0.18500952380952385,0.13739047619047617,1,away,0.13739047619047617,0.6612,0.5238095238095238,False,True,True,,,,,,
2021-02-24,Atlanta Hawks,Boston Celtics,2020-21,105,-125,15,0.4878048780487805,0.5555555555555556,0.4825,0.5175,-0.0053048780487804925,-0.03805555555555562,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-24,Cleveland Cavaliers,Houston Rockets,2020-21,155,-175,16,0.39215686274509803,0.6363636363636364,0.3434,0.6566,-0.04875686274509805,0.020236363636363608,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-24,Miami Heat,Toronto Raptors,2020-21,-120,100,8,0.5454545454545454,0.5,0.4973,0.5027,-0.048154545454545394,0.0027000000000000357,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-24,Chicago Bulls,Minnesota Timberwolves,2020-21,-180,160,7,0.6428571428571429,0.38461538461538464,0.6846,0.3154,0.04174285714285708,-0.06921538461538462,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-25,Denver Nuggets,Washington Wizards,2020-21,-350,290,-2,0.7777777777777778,0.2564102564102564,0.6337,0.3663,-0.14407777777777775,0.10988974358974363,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-25,Milwaukee Bucks,New Orleans Pelicans,2020-21,-320,265,4,0.7619047619047619,0.273972602739726,0.7027,0.2973,-0.05920476190476187,0.023327397260273997,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-25,New York Knicks,Sacramento Kings,2020-21,-115,-105,19,0.5348837209302325,0.5121951219512195,0.6292,0.3708,0.09431627906976747,-0.1413951219512195,1,home,0.09431627906976747,0.6292,0.5348837209302325,True,False,True,,,,,,
2021-02-25,Brooklyn Nets,Orlando Magic,2020-21,-400,330,37,0.8,0.23255813953488372,0.7355,0.2645,-0.0645,0.031941860465116295,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-25,Philadelphia 76ers,Dallas Mavericks,2020-21,-195,175,14,0.6610169491525424,0.36363636363636365,0.5642,0.4358,-0.09681694915254235,0.07216363636363637,1,away,0.07216363636363637,0.4358,0.36363636363636365,False,True,False,,,,,,
2021-02-25,Memphis Grizzlies,LA Clippers,2020-21,280,-340,28,0.2631578947368421,0.7727272727272727,0.3302,0.6698,0.0670421052631579,-0.10292727272727276,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-26,Detroit Pistons,Sacramento Kings,2020-21,-105,-115,-3,0.5121951219512195,0.5348837209302325,0.473,0.527,-0.03919512195121955,-0.007883720930232485,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-26,Boston Celtics,Indiana Pacers,2020-21,-140,120,6,0.5833333333333334,0.45454545454545453,0.4733,0.5267,-0.11003333333333337,0.07215454545454542,1,away,0.07215454545454542,0.5267,0.45454545454545453,False,True,False,,,,,,
2021-02-26,Toronto Raptors,Houston Rockets,2020-21,-275,235,11,0.7333333333333333,0.29850746268656714,0.6556,0.3444,-0.07773333333333332,0.045892537313432846,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-26,Chicago Bulls,Phoenix Suns,2020-21,210,-250,-9,0.3225806451612903,0.7142857142857143,0.348,0.652,0.025419354838709662,-0.06228571428571428,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-26,Memphis Grizzlies,LA Clippers,2020-21,265,-320,-20,0.273972602739726,0.7619047619047619,0.3358,0.6642,0.061827397260273975,-0.09770476190476185,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-26,Miami Heat,Utah Jazz,2020-21,210,-250,8,0.3225806451612903,0.7142857142857143,0.3559,0.6441,0.03331935483870968,-0.0701857142857143,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-26,Oklahoma City Thunder,Atlanta Hawks,2020-21,180,-210,9,0.35714285714285715,0.6774193548387096,0.3667,0.6333,0.009557142857142875,-0.04411935483870966,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-26,Los Angeles Lakers,Portland Trail Blazers,2020-21,-190,170,9,0.6551724137931034,0.37037037037037035,0.5881,0.4119,-0.06707241379310347,0.04152962962962964,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-26,Golden State Warriors,Charlotte Hornets,2020-21,-260,220,9,0.7222222222222222,0.3125,0.5574,0.4426,-0.1648222222222222,0.1301,1,away,0.1301,0.4426,0.3125,False,True,False,,,,,,
2021-02-27,Brooklyn Nets,Dallas Mavericks,2020-21,-120,100,-17,0.5454545454545454,0.5,0.649,0.351,0.10354545454545461,-0.14900000000000002,0,home,0.10354545454545461,0.649,0.5454545454545454,False,True,True,,,,,,
2021-02-27,Oklahoma City Thunder,Denver Nuggets,2020-21,240,-280,-30,0.29411764705882354,0.7368421052631579,0.3093,0.6907,0.01518235294117648,-0.04614210526315787,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-27,Washington Wizards,Minnesota Timberwolves,2020-21,-170,150,16,0.6296296296296297,0.4,0.5637,0.4363,-0.06592962962962967,0.0363,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-27,Orlando Magic,Utah Jazz,2020-21,400,-500,-15,0.2,0.8333333333333334,0.247,0.753,0.046999999999999986,-0.08033333333333337,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-27,San Antonio Spurs,New Orleans Pelicans,2020-21,115,-135,3,0.46511627906976744,0.574468085106383,0.502,0.498,0.036883720930232566,-0.07646808510638303,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-27,Philadelphia 76ers,Cleveland Cavaliers,2020-21,-700,500,-3,0.875,0.16666666666666666,0.7338,0.2662,-0.1412,0.09953333333333333,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-27,New York Knicks,Indiana Pacers,2020-21,-110,-110,3,0.5238095238095238,0.5238095238095238,0.5107,0.4893,-0.013109523809523793,-0.03450952380952382,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-28,Milwaukee Bucks,LA Clippers,2020-21,-125,105,5,0.5555555555555556,0.4878048780487805,0.5179,0.4821,-0.03765555555555555,-0.005704878048780504,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-28,Detroit Pistons,New York Knicks,2020-21,-105,-115,-19,0.5121951219512195,0.5348837209302325,0.3519,0.6481,-0.16029512195121953,0.1132162790697675,0,away,0.1132162790697675,0.6481,0.5348837209302325,True,False,True,,,,,,
2021-02-28,Miami Heat,Atlanta Hawks,2020-21,-140,120,10,0.5833333333333334,0.45454545454545453,0.5399,0.4601,-0.043433333333333324,0.005554545454545479,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-28,Boston Celtics,Washington Wizards,2020-21,-250,210,1,0.7142857142857143,0.3225806451612903,0.6132,0.3868,-0.10108571428571433,0.06421935483870966,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-28,Houston Rockets,Memphis Grizzlies,2020-21,150,-170,-49,0.4,0.6296296296296297,0.3754,0.6246,-0.02460000000000001,-0.005029629629629606,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-28,Los Angeles Lakers,Golden State Warriors,2020-21,-145,125,26,0.5918367346938775,0.4444444444444444,0.5858,0.4142,-0.006036734693877555,-0.030244444444444407,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-28,Minnesota Timberwolves,Phoenix Suns,2020-21,450,-600,-19,0.18181818181818182,0.8571428571428571,0.2268,0.7732,0.04498181818181818,-0.0839428571428571,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-02-28,Sacramento Kings,Charlotte Hornets,2020-21,-170,150,-1,0.6296296296296297,0.4,0.3608,0.6392,-0.26882962962962964,0.23919999999999997,0,away,0.23919999999999997,0.6392,0.4,True,False,True,,,,,,
2021-03-01,Portland Trail Blazers,Charlotte Hornets,2020-21,-350,290,12,0.7777777777777778,0.2564102564102564,0.5348,0.4652,-0.24297777777777774,0.20878974358974361,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-01,San Antonio Spurs,Brooklyn Nets,2020-21,150,-170,-11,0.4,0.6296296296296297,0.3408,0.6592,-0.05920000000000003,0.029570370370370358,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-01,Orlando Magic,Dallas Mavericks,2020-21,235,-275,-6,0.29850746268656714,0.7333333333333333,0.283,0.717,-0.015507462686567164,-0.01633333333333331,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-01,Houston Rockets,Cleveland Cavaliers,2020-21,-150,130,-11,0.6,0.43478260869565216,0.4762,0.5238,-0.12379999999999997,0.08901739130434788,0,away,0.08901739130434788,0.5238,0.43478260869565216,True,False,False,,,,,,
2021-03-01,New Orleans Pelicans,Utah Jazz,2020-21,240,-280,5,0.29411764705882354,0.7368421052631579,0.3245,0.6755,0.03038235294117647,-0.061342105263157864,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-01,Philadelphia 76ers,Indiana Pacers,2020-21,-160,140,16,0.6153846153846154,0.4166666666666667,0.6165,0.3835,0.0011153846153846292,-0.03316666666666668,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-01,Chicago Bulls,Denver Nuggets,2020-21,160,-180,-6,0.38461538461538464,0.6428571428571429,0.3803,0.6197,-0.00431538461538461,-0.023157142857142876,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-02,Washington Wizards,Memphis Grizzlies,2020-21,-120,100,-14,0.5454545454545454,0.5,0.4042,0.5958,-0.1412545454545454,0.0958,0,away,0.0958,0.5958,0.5,True,False,False,,,,,,
2021-03-02,Miami Heat,Atlanta Hawks,2020-21,-130,110,-14,0.5652173913043478,0.47619047619047616,0.5431,0.4569,-0.022117391304347755,-0.01929047619047619,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-02,Boston Celtics,LA Clippers,2020-21,180,-210,5,0.35714285714285715,0.6774193548387096,0.3892,0.6108,0.03205714285714284,-0.06661935483870962,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-02,Milwaukee Bucks,Denver Nuggets,2020-21,-330,270,-31,0.7674418604651163,0.2702702702702703,0.6049,0.3951,-0.16254186046511632,0.12482972972972972,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-02,San Antonio Spurs,New York Knicks,2020-21,110,-130,26,0.47619047619047616,0.5652173913043478,0.4854,0.5146,0.009209523809523834,-0.050617391304347836,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-02,Los Angeles Lakers,Phoenix Suns,2020-21,100,-120,-10,0.5,0.5454545454545454,0.4761,0.5239,-0.023899999999999977,-0.021554545454545382,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-03,Toronto Raptors,Detroit Pistons,2020-21,-330,270,-24,0.7674418604651163,0.2702702702702703,0.6939,0.3061,-0.07354186046511635,0.0358297297297297,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-03,Portland Trail Blazers,Golden State Warriors,2020-21,-105,-115,2,0.5121951219512195,0.5348837209302325,0.4743,0.5257,-0.037895121951219524,-0.009183720930232564,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-03,Sacramento Kings,Los Angeles Lakers,2020-21,-185,165,3,0.6491228070175439,0.37735849056603776,0.3255,0.6745,-0.32362280701754387,0.2971415094339622,1,away,0.2971415094339622,0.6745,0.37735849056603776,False,True,True,,,,,,
2021-03-03,Dallas Mavericks,Oklahoma City Thunder,2020-21,-200,175,9,0.6666666666666666,0.36363636363636365,0.6258,0.3742,-0.04086666666666661,0.01056363636363633,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-03,Houston Rockets,Brooklyn Nets,2020-21,450,-600,-18,0.18181818181818182,0.8571428571428571,0.2545,0.7455,0.07268181818181818,-0.11164285714285704,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-03,New Orleans Pelicans,Chicago Bulls,2020-21,-230,195,-4,0.696969696969697,0.3389830508474576,0.4246,0.5754,-0.27236969696969704,0.2364169491525424,0,away,0.2364169491525424,0.5754,0.3389830508474576,True,False,False,,,,,,
2021-03-03,Philadelphia 76ers,Utah Jazz,2020-21,135,-155,8,0.425531914893617,0.6078431372549019,0.4522,0.5478,0.026668085106382966,-0.06004313725490196,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-03,Cleveland Cavaliers,Indiana Pacers,2020-21,230,-270,-3,0.30303030303030304,0.7297297297297297,0.2852,0.7148,-0.01783030303030303,-0.014929729729729724,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-03,Orlando Magic,Atlanta Hawks,2020-21,130,-150,-3,0.43478260869565216,0.6,0.3224,0.6776,-0.11238260869565214,0.0776,0,away,0.0776,0.6776,0.6,True,False,True,,,,,,
2021-03-03,Minnesota Timberwolves,Charlotte Hornets,2020-21,115,-135,-33,0.46511627906976744,0.574468085106383,0.2934,0.7066,-0.17171627906976744,0.13213191489361698,0,away,0.13213191489361698,0.7066,0.574468085106383,True,False,True,,,,,,
2021-03-04,Phoenix Suns,Golden State Warriors,2020-21,-800,550,22,0.8888888888888888,0.15384615384615385,0.6592,0.3408,-0.22968888888888883,0.18695384615384614,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-04,New York Knicks,Detroit Pistons,2020-21,-290,245,10,0.7435897435897436,0.2898550724637681,0.6771,0.3229,-0.06648974358974358,0.033044927536231894,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-04,Portland Trail Blazers,Sacramento Kings,2020-21,-180,160,4,0.6428571428571429,0.38461538461538464,0.6294,0.3706,-0.013457142857142945,-0.014015384615384652,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-04,Memphis Grizzlies,Milwaukee Bucks,2020-21,200,-240,-1,0.3333333333333333,0.7058823529411765,0.406,0.594,0.07266666666666671,-0.11188235294117654,0,home,0.07266666666666671,0.406,0.3333333333333333,False,True,False,,,,,,
2021-03-04,San Antonio Spurs,Oklahoma City Thunder,2020-21,-270,230,-5,0.7297297297297297,0.30303030303030304,0.6442,0.3558,-0.08552972972972972,0.052769696969696966,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-04,Boston Celtics,Toronto Raptors,2020-21,-365,305,7,0.7849462365591398,0.24691358024691357,0.5411,0.4589,-0.24384623655913973,0.2119864197530864,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-04,New Orleans Pelicans,Miami Heat,2020-21,110,-130,-10,0.47619047619047616,0.5652173913043478,0.428,0.572,-0.04819047619047617,0.00678260869565217,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-04,Indiana Pacers,Denver Nuggets,2020-21,150,-170,-10,0.4,0.6296296296296297,0.3888,0.6112,-0.011200000000000043,-0.018429629629629685,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-04,Washington Wizards,LA Clippers,2020-21,235,-275,2,0.29850746268656714,0.7333333333333333,0.291,0.709,-0.007507462686567157,-0.024333333333333318,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-10,Dallas Mavericks,San Antonio Spurs,2020-21,-180,160,11,0.6428571428571429,0.38461538461538464,0.472,0.528,-0.17085714285714293,0.1433846153846154,1,away,0.1433846153846154,0.528,0.38461538461538464,False,True,False,,,,,,
2021-03-10,Memphis Grizzlies,Washington Wizards,2020-21,-160,140,15,0.6153846153846154,0.4166666666666667,0.5794,0.4206,-0.03598461538461539,0.003933333333333289,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-11,Toronto Raptors,Atlanta Hawks,2020-21,125,-145,-1,0.4444444444444444,0.5918367346938775,0.5255,0.4745,0.08105555555555555,-0.11733673469387756,0,home,0.08105555555555555,0.5255,0.4444444444444444,False,True,False,,,,,,
2021-03-11,Brooklyn Nets,Boston Celtics,2020-21,-140,120,12,0.5833333333333334,0.45454545454545453,0.6673,0.3327,0.08396666666666663,-0.12184545454545453,1,home,0.08396666666666663,0.6673,0.5833333333333334,True,False,True,,,,,,
2021-03-11,Portland Trail Blazers,Phoenix Suns,2020-21,160,-180,-6,0.38461538461538464,0.6428571428571429,0.3397,0.6603,-0.044915384615384635,0.017442857142857093,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-11,Sacramento Kings,Houston Rockets,2020-21,-210,180,20,0.6774193548387096,0.35714285714285715,0.4585,0.5415,-0.2189193548387096,0.18435714285714283,1,away,0.18435714285714283,0.5415,0.35714285714285715,False,True,False,,,,,,
2021-03-11,LA Clippers,Golden State Warriors,2020-21,-280,240,26,0.7368421052631579,0.29411764705882354,0.6411,0.3589,-0.09574210526315785,0.06478235294117646,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-11,Charlotte Hornets,Detroit Pistons,2020-21,-190,170,3,0.6551724137931034,0.37037037037037035,0.6491,0.3509,-0.006072413793103415,-0.01947037037037036,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-11,Milwaukee Bucks,New York Knicks,2020-21,-650,475,33,0.8666666666666667,0.17391304347826086,0.6721,0.3279,-0.19456666666666667,0.15398695652173916,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-11,New Orleans Pelicans,Minnesota Timberwolves,2020-21,-360,300,-30,0.782608695652174,0.25,0.5928,0.4072,-0.18980869565217395,0.1572,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-11,Chicago Bulls,Philadelphia 76ers,2020-21,-160,140,-22,0.6153846153846154,0.4166666666666667,0.3986,0.6014,-0.2167846153846154,0.18473333333333336,0,away,0.18473333333333336,0.6014,0.4166666666666667,True,False,True,,,,,,
2021-03-11,Miami Heat,Orlando Magic,2020-21,-420,350,8,0.8076923076923077,0.2222222222222222,0.6538,0.3462,-0.15389230769230766,0.1239777777777778,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-11,Oklahoma City Thunder,Dallas Mavericks,2020-21,115,-135,8,0.46511627906976744,0.574468085106383,0.3456,0.6544,-0.11951627906976742,0.07993191489361695,1,away,0.07993191489361695,0.6544,0.574468085106383,False,True,True,,,,,,
2021-03-12,Washington Wizards,Philadelphia 76ers,2020-21,135,-155,-26,0.425531914893617,0.6078431372549019,0.3196,0.6804,-0.10593191489361703,0.0725568627450981,0,away,0.0725568627450981,0.6804,0.6078431372549019,True,False,True,,,,,,
2021-03-12,Memphis Grizzlies,Denver Nuggets,2020-21,130,-150,-1,0.43478260869565216,0.6,0.4159,0.5841,-0.01888260869565217,-0.015900000000000025,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-12,San Antonio Spurs,Orlando Magic,2020-21,-320,265,27,0.7619047619047619,0.273972602739726,0.6674,0.3326,-0.09450476190476187,0.058627397260273995,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-12,Chicago Bulls,Miami Heat,2020-21,110,-130,-11,0.47619047619047616,0.5652173913043478,0.4499,0.5501,-0.026290476190476142,-0.01511739130434775,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-12,Utah Jazz,Houston Rockets,2020-21,-5000,1500,15,0.9803921568627451,0.0625,0.7933,0.2067,-0.18709215686274505,0.1442,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-12,Los Angeles Lakers,Indiana Pacers,2020-21,-190,170,5,0.6551724137931034,0.37037037037037035,0.6489,0.3511,-0.006272413793103393,-0.019270370370370327,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-12,New Orleans Pelicans,Cleveland Cavaliers,2020-21,-280,240,34,0.7368421052631579,0.29411764705882354,0.5758,0.4242,-0.16104210526315788,0.13008235294117648,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-13,Minnesota Timberwolves,Portland Trail Blazers,2020-21,180,-210,-4,0.35714285714285715,0.6774193548387096,0.2522,0.7478,-0.10494285714285717,0.07038064516129039,0,away,0.07038064516129039,0.7478,0.6774193548387096,True,False,True,,,,,,
2021-03-13,Phoenix Suns,Indiana Pacers,2020-21,-300,250,-11,0.75,0.2857142857142857,0.6886,0.3114,-0.06140000000000001,0.02568571428571431,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-13,Denver Nuggets,Dallas Mavericks,2020-21,-130,110,-13,0.5652173913043478,0.47619047619047616,0.5494,0.4506,-0.015817391304347783,-0.025590476190476164,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-13,Washington Wizards,Milwaukee Bucks,2020-21,650,-1000,-6,0.13333333333333333,0.9090909090909091,0.2793,0.7207,0.14596666666666666,-0.18839090909090905,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-13,Charlotte Hornets,Toronto Raptors,2020-21,-140,120,10,0.5833333333333334,0.45454545454545453,0.5,0.5,-0.08333333333333337,0.04545454545454547,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-13,Atlanta Hawks,Sacramento Kings,2020-21,-190,170,15,0.6551724137931034,0.37037037037037035,0.5689,0.4311,-0.08627241379310346,0.06072962962962963,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-13,Oklahoma City Thunder,New York Knicks,2020-21,155,-175,-22,0.39215686274509803,0.6363636363636364,0.3591,0.6409,-0.03305686274509806,0.004536363636363672,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-13,Brooklyn Nets,Detroit Pistons,2020-21,-700,500,5,0.875,0.16666666666666666,0.7735,0.2265,-0.10150000000000003,0.05983333333333335,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-14,Oklahoma City Thunder,Memphis Grizzlies,2020-21,340,-410,6,0.22727272727272727,0.803921568627451,0.3393,0.6607,0.11202727272727273,-0.14322156862745106,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-14,Chicago Bulls,Toronto Raptors,2020-21,-170,150,23,0.6296296296296297,0.4,0.5085,0.4915,-0.1211296296296297,0.09149999999999997,1,away,0.09149999999999997,0.4915,0.4,False,True,False,,,,,,
2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,2020-21,165,-185,2,0.37735849056603776,0.6491228070175439,0.2687,0.7313,-0.10865849056603777,0.08217719298245607,1,away,0.08217719298245607,0.7313,0.6491228070175439,False,True,True,,,,,,
2021-03-14,New Orleans Pelicans,LA Clippers,2020-21,210,-250,20,0.3225806451612903,0.7142857142857143,0.3266,0.6734,0.004019354838709688,-0.0408857142857143,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-14,Atlanta Hawks,Cleveland Cavaliers,2020-21,-220,190,18,0.6875,0.3448275862068966,0.6734,0.3266,-0.014100000000000001,-0.018227586206896573,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-14,Orlando Magic,Miami Heat,2020-21,250,-300,-5,0.2857142857142857,0.75,0.2624,0.7376,-0.023314285714285676,-0.012399999999999967,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-14,Philadelphia 76ers,San Antonio Spurs,2020-21,-210,180,35,0.6774193548387096,0.35714285714285715,0.6124,0.3876,-0.06501935483870958,0.03045714285714285,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-14,Golden State Warriors,Utah Jazz,2020-21,260,-310,12,0.2777777777777778,0.7560975609756098,0.3428,0.6572,0.0650222222222222,-0.09889756097560976,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-14,Houston Rockets,Boston Celtics,2020-21,500,-700,-27,0.16666666666666666,0.875,0.2944,0.7056,0.12773333333333334,-0.1694,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-15,Washington Wizards,Milwaukee Bucks,2020-21,290,-350,-11,0.2564102564102564,0.7777777777777778,0.2834,0.7166,0.026989743589743598,-0.061177777777777775,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-15,Brooklyn Nets,New York Knicks,2020-21,-350,290,5,0.7777777777777778,0.2564102564102564,0.7071,0.2929,-0.07067777777777784,0.036489743589743606,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-15,Detroit Pistons,San Antonio Spurs,2020-21,100,-120,-10,0.5,0.5454545454545454,0.3677,0.6323,-0.13229999999999997,0.08684545454545456,0,away,0.08684545454545456,0.6323,0.5454545454545454,True,False,True,,,,,,
2021-03-15,Denver Nuggets,Indiana Pacers,2020-21,-185,165,15,0.6491228070175439,0.37735849056603776,0.5847,0.4153,-0.06442280701754388,0.03794150943396224,1,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-15,Dallas Mavericks,LA Clippers,2020-21,105,-125,-10,0.4878048780487805,0.5555555555555556,0.375,0.625,-0.11280487804878048,0.06944444444444442,0,none,0.0,0.0,0.0,,,False,,,,,,
2021-03-15,Phoenix Suns,Memphis Grizzlies,2020-21,-310,260,23,0.7560975609756098,0.2777777777777778,0.6906,0.3094,-0.06549756097560977,0.03162222222222222,1,none,0.0,0.0,0.0,,,False,,,,,,
